metroscuadradostotales,precio,titulo,latitud,longitud,preciomt2
80,128000,Vendo KENNEDY NORTE 128.000  DPTOS DE LUJO 2,-2.1600000858306885,-79.9020004272461,1600.0
300,92000,"Venta de casa rentera en Cdla. La Prosperina, norte de Guayaquil, cerca de la ESPOL y la vía Perimetral",-2.1440000534057617,-79.94200134277344,306.6666666666667
100,75000,Esteros vendo casa buena ubicación,-2.243000030517578,-79.89700317382812,750.0
14,8000,Casa Y Terreno Barata,-2.206188440322876,-79.90299224853516,571.4285714285714
165,140000,"Venta, Departamento, Acabados de Lujo, Edificio Bien Ubicado en Guayaquil.",-2.188999891281128,-79.88899993896484,848.4848484848485
315,60000,"Venta de Departamento en Barrio Centenario, Sur de Guayaquil, Paola Riofrio",-2.2130000591278076,-79.89199829101562,190.47619047619048
85,165000,Departamento en venta Torre Bellini IV,-2.2060000896453857,-79.90799713134766,1941.1764705882354
320,130000,"vendo departamento 320mts2 Garzota urb, cerrada",-2.1480000019073486,-79.89299774169922,406.25
100,75000,"Venta de Casa en La Floresta, cerca del C.C Mall del Sur, Sur de Guayaquil",-2.1710000038146973,-79.9219970703125,750.0
120,68000,"Guayaquil: Alborada, Villa en Venta",-2.1429998874664307,-79.89399719238281,566.6666666666666
115,85000,Venta de Casa en Fuentes del Rio,-2.1730000972747803,-79.89700317382812,739.1304347826087
84,79000,"COD# 137 SE VENDE HERMOSA CASA EN MUCHO LOTE, VILLA ALEGRIA CERCA DE ORQUIDEAS, SAMANES, METROPIS",-2.0820000171661377,-79.9209976196289,940.4761904761905
100,64338,Venta de casa esquinera 4 dormitorios en Villa Bonita Mi lote,-2.062000036239624,-79.9739990234375,643.38
250,430000,"Venta Departamento en Samborondon, Urb. Tenis, Guayaquil",-2.1089999675750732,-79.8740005493164,1720.0
280,200000,"VENTA CASA ESQUINERA EN CENTENARIO, SUR DE GUAYAQUIL",-2.2230000495910645,-79.89099884033203,714.2857142857143
1000,1150000,"Venta casa de lujo en Puerto Azul, Vía a la costa, guayaquil",-2.2100000381469727,-80.01399993896484,1150.0
282,200000,Vendo Casa en Kennedy Nueva,-2.16882061958313,-79.89625549316406,709.2198581560284
110,50000,VENTA DE VILLA A ESTRENAR,-2.056999921798706,-79.95899963378906,454.54545454545456
200,140000,"Cod# 205 Venta de Casa en Sauces 9, Cerca de Alborada, Samanes, Terminal Terrestre.",-2.131999969482422,-79.89299774169922,700.0
115,133000,Venta Departamentos  de Estreno en Garzota,-2.1480000019073486,-79.89299774169922,1156.5217391304348
183,155000,"Venta de Hermosa Casa Ciudad Celeste 5 Dormitorios, Samborondon, Arturo Zambrano",-2.0739998817443848,-79.84300231933594,846.9945355191256
123456789,1,Se Vende Casa por Viaje,-2.094,-79.911,8.100000073710001e-09
153,138000,"Hermosa y amplia Casa de Estreno, Villa club - Etapa luna, 4 H, 3.5 Baños",-2.183000087738037,-79.91100311279297,901.9607843137255
160,105000,"Playas, Casa Venta, Costa Bella 1",-2.1139743328094482,-79.92993927001953,656.25
174,158000,Departamento en Venta en Terranostra,-2.158857822418213,-79.90440368652344,908.0459770114943
191,118000,Venta Casa en Alborada 8va Etapa atrás Banco Internacional,-2.1760001182556152,-79.89099884033203,617.8010471204188
728,280000,"Venta de Casa en Urb. Puerto Azul, cerca del C.C Plaza Colonia, Via a la Costa",-2.190999984741211,-79.96700286865234,384.61538461538464
100,95000,Vendo Casa Una Planta Valle Alto,-2.0403521060943604,-79.87232971191406,950.0
189,210000,Villa en Los Ceibos por Estrenar,-2.163816452026367,-79.94054352240009,1111.111111111111
96,63950,Villa Bonita,-2.064,-79.975,666.1458333333334
1185,250000,CASA EN LOMAS DE URDESA - 3 PISOS - DE OPORTUNIDAD - VENTA - 250.000,-2.1640000343322754,-79.90699768066406,210.9704641350211
142,130000,Vendo O Alquilo Casa Castilla,-2.188999891281128,-79.88899993896484,915.4929577464789
110,75000,Casa de 2 Pisos Casa Laguna Hollywood Park,-2.049999952316284,-79.88300323486328,681.8181818181819
54,70000,Suite Amoblada en Venta Edificio City Suite Alborada,-2.1440000534057617,-79.91000366210938,1296.2962962962963
140,135000,Vendo Urdenor por La Juan Tanca Marengo,-2.146,-79.903,964.2857142857143
450,265000,Kennedy venta de casa rentera de 4 pisos con dptos y suites y garajes,-2.1710000038146973,-79.89900207519531,588.8888888888889
78,85000,"En Venta Casa, Huancavilca Norte al Norte de Guayaquil",-2.0959999561309814,-79.90899658203125,1089.7435897435898
74,48000,"Vivienda en venta, Coop. Asaad Bucaram- Pascuales Paquisha",-2.072000026702881,-79.92900085449219,648.6486486486486
350,325000,C136 - Venta Casa en Potofino Vía a la Costa - 3 dormitorios - Piscina - Vendo,-2.183000087738037,-79.98200225830078,928.5714285714286
80,168000,Vende Departamento en Puerto Santa Ana,-2.128999948501587,-79.94400024414062,2100.0
134,116000,"Venta de Casa en la Urb. La Joya, Etapa Gema. Nueva Etapa",-2.1710000038146973,-79.9219970703125,865.6716417910447
320,135000,Venta de Casa Rentera en Sauces 9,-2.1730000972747803,-79.89700317382812,421.875
334,237000,Terranostra Torre Baro vendo linda casa estreno 3 amplios dormitorios,-2.187000036239624,-80.0,709.5808383233533
120,106000,"Casa de Venta en Samanes, Av. Francisco de Orellana",-2.11299991607666,-79.90899658203125,883.3333333333334
233,145000,"Urdenor 2 vendo departamento 4 dormitorios, 2 parqueos y  terraza",-2.1500000953674316,-79.90599822998047,622.3175965665237
158,115000,CASA EN VENTA ZONA ESTRATÉGICA EN EL CENTRO DE LA CIUDAD 158M2,-2.184999942779541,-79.89199829101562,727.8481012658228
69,62000,VENDO CASA EN VILLA ESPAÑA 1,-2.0799999237060547,-79.9219970703125,898.5507246376811
354,260000,Venta Hermosa casa en Kennedy Norte - F. RODRÍGUEZ,-2.1570000648498535,-79.9010009765625,734.4632768361582
575,619000,C123 - Venta Casa en Puerto Azul de Lujo - Full Amoblada con Adriana Hoyos - Piscina - Vendo Casa Vía a la Costa,-2.191999912261963,-79.96700286865234,1076.5217391304348
90,155000,Suite en venta Bellini 2 hermosa 90 m2,-2.177000045776367,-79.87699890136719,1722.2222222222222
290,220000,Villa con dos departamentos independientes de venta en Urdesa,-2.1619999408721924,-79.91200256347656,758.6206896551724
228,95000,"Vendo, departamento en el Centro de Guayaquil, frente al Parque Centenario",-2.1989998817443848,-79.90799713134766,416.6666666666667
150,140000,"Departamento en Lomas de Urdesa, 2 Parqueos, 3 Habitaciones, Seguridad. DE OPORTUNIDAD!!!",-2.1630001068115234,-79.90899658203125,933.3333333333334
110,30000,Bastión Popular Bloque 1a,-2.1710000038146973,-79.9219970703125,272.72727272727275
120,100000,"Casa de Venta, Urb. Metropolis 2, Norte de Guayaquil",-2.065000057220459,-79.91699981689453,833.3333333333334
250,170000,Venta de Casa con Piscina en Bellavista,-2.134999990463257,-79.88500213623047,680.0
145,110000,CIUDAD SANTIAGO casa de venta 160 m2 terreno y 145 m2 const.,-2.109999895095825,-79.93399810791016,758.6206896551724
96,60000,Vendo Casa Sector Mucho Lote,-2.2274882793426514,-79.89937591552734,625.0
20,13000,Venta de Casa Pascuales Paquisa,-2.072,-79.929,650.0
417,170000,"Se Vende Casa de Una Planta en Puerto Azul, Incluye Una Suite, 417 m² Terreno",-2.186000108718872,-79.96700286865234,407.673860911271
120,120000,"Venta de Departamento en Lomas de Urdesa, cerca del C.C San Marino, Norte de Guayaquil",-2.1640000343322754,-79.90699768066406,1000.0
140,129500,"Venta Casa Grande en Metropolis 2, Guayaquil",-2.065000057220459,-79.91600036621094,925.0
126,125000,"Venta de Casa Esquinera en San Felipe, Guayaquil",-2.132999897003174,-79.9280014038086,992.063492063492
90,82000,"Venta Casa en Metropolis 1, Guayaquil",-2.069000005722046,-79.90899658203125,911.1111111111111
98,41500,"Venta Casa de Una Planta en Mucho Lote 1, Guayaquil",-2.0880000591278076,-79.9209976196289,423.46938775510205
165,36000,SE VENDE CASA MAPASINGUE ESTE COOP 24 DE OCTUBRE,-2.1559998989105225,-79.9219970703125,218.1818181818182
138,155000,Vendo Dpto. 3 dormitorios Las Ramblas Urb. Terranostra,-2.190000057220459,-80.00299835205078,1123.1884057971015
120,145000,Vendo Hermosa Casa en la Alborada XIII frente Riocentro Norte,-2.121999979019165,-79.90399932861328,1208.3333333333333
72,58000,"Venta de casa en Urbanización Ecocity, vía a Daule.",-2.0840001106262207,-79.96800231933594,805.5555555555555
72,33000,"Venta Casa, Mucho Lote 1 Etapa 3, Norte Guayaquil",-2.0820000171661377,-79.9209976196289,458.3333333333333
141,40000,Se Vende Casa en Guayaquil,-2.055,-79.946,283.68794326241135
175,75000,De Oportunidad se vende casa  en 75.0000. Con dos departamentos y terraza,-2.194000005722046,-79.90899658203125,428.57142857142856
72,48500,"Casa en Venta, Mucho Lote 1 Etapa 3, Norte de Guayaquil",-2.0820000171661377,-79.9229965209961,673.6111111111111
120,75000,"Venta de propiedad en Metropolis 2, av. Narcisa de Jesús.",-2.065000057220459,-79.91699981689453,625.0
216,200000,Venta de Casa en Garzota,-2.1710000038146973,-79.89800262451172,925.925925925926
105,62000,Acogedora Villa en Urb. Metropolis 1 Guayaquil,-2.069000005722046,-79.90899658203125,590.4761904761905
130,50000,"Vivienda en venta, Guayaquil, Cdla. Los Vergeles",-2.0889999866485596,-79.9010009765625,384.61538461538464
72,48500,"Mucho Lote 1 3ra Etapa, Casa en Venta al Norte de Guayaquil",-2.0840001106262207,-79.9209976196289,673.6111111111111
160,137000,"venta de casa en costalmar 2, via a la costa, cerca del colegio internacional sek",-2.186000108718872,-80.05000305175781,856.25
21,45000,Suite en El Estadio de Barcelona,-2.1630916595458984,-79.90860963143237,2142.8571428571427
105,50000,"Cdla. Las Orquídeas, venta de casa.",-2.0989999771118164,-79.90599822998047,476.1904761904762
116,115000,"Venta,Vendo Departamento Planta Baja,120m2, sector Ceibos, Norte de Guayaquil.",-2.1519999504089355,-79.94300079345703,991.3793103448276
2000,950000,Venta de Casa Samborondon,-2.141273021697998,-79.89808654785156,475.0
78,69500,"Urbanización Paraíso del Río, propiedad en venta.",-2.059999942779541,-79.88800048828125,891.025641025641
80,43000,La Beata / Casa 2 Planta / Acepto Biess.,-2.1559998989105225,-79.94499969482422,537.5
230,160000,"Venta, Vendo, Departamento en Lomas de Urdesa,230m2, 2do Piso, Lomas de Urdesa, Norte de Guayaquil",-2.1640000343322754,-79.90699768066406,695.6521739130435
253,195000,Venta de propiedad familiar Cdla Los Almendros - A. JURADO,-2.2300000190734863,-79.8949966430664,770.7509881422925
108,70000,Venta Casa en Sur Coop. 25 Septiembre,-2.2404284477233887,-79.9058609008789,648.1481481481482
96,27000,Casa de Dos Pisos Mixta,-2.18935489654541,-79.88920593261719,281.25
150,136000,"Departamento en Venta ubicado en el Norte de Guayaquil, Cecilia Diaz Granados",-2.1659998893737793,-79.90399932861328,906.6666666666666
72,78000,Venta de casa Cdla. Mucho lote 1 / dos plantas-  norte de Guayaquil,-2.0820000171661377,-79.9209976196289,1083.3333333333333
164,350000,Puerto Santana / Bellini Guayaquil Biess,-2.1559998989105225,-79.94499969482422,2134.1463414634145
30,17000,Venta de Casa por El Hosp Monte Sinai,-2.0829999446868896,-79.99700164794922,566.6666666666666
196,110000,CASA EN VENTA CDLA. LAS ACACIAS GUAYAQUIL,-2.2249999046325684,-79.90499877929688,561.2244897959183
96,63000,Casa Villa España,-2.227365493774414,-80.86264038085938,656.25
250,120000,Venta Orquideas casa grande 3 pisos 2 departamentos,-2.0989999771118164,-79.90599822998047,480.0
140,800,Puerto Azul ALQUILO bonito departamento full amoblado con 2 dormitorios,-2.191999912261963,-79.96700286865234,5.714285714285714
175,60000,"Hermosa Casa en Suburbio de Guayaquil, Sur de Guayaquil",-2.0703208446502686,-79.9410629272461,342.85714285714283
76,128000,"Departamento de venta, Ocean Towers , PLAYAS Guayaquil , Digna Salcedo",-2.1710000038146973,-79.9219970703125,1684.2105263157894
360,150000,"Se Vende Casa en Samanes 2, Norte de Guayaquil",-2.114000082015991,-79.89900207519531,416.6666666666667
180,185000,"Casa en Venta Via al Sol, 3 Dorm, 4 Bañ, Piscina, Via a la Costa.",-2.191999912261963,-80.0790023803711,1027.7777777777778
90,37000,Venta de propiedad en la Coop. Fco. Jácome. - wasi_1561089,-2.1285552,-79.9430459,411.1111111111111
280,190000,"Venta de Casa Rentera, Acuarela del Río - wasi_1545952",-2.0696689,-79.9253017,678.5714285714286
112,120000,"Venta de casa en Cdla. La Garzota 2, Guayaquil - Digna Salcedo",-2.1449999809265137,-79.88999938964844,1071.4285714285713
250,120000,"Vendo, casa rentera en sauces cerca al terminal terrestre de Guayaquil",-2.128999948501587,-79.89299774169922,480.0
150,89000,Venta de Casa en Cdla Del Iess,-2.130000114440918,-79.88400268554688,593.3333333333334
154,115000,"Departamento en Venta en Av. Principal de Urdesa Central, Melba Dueñas",-2.1689999103546143,-79.90699768066406,746.7532467532468
80,300,Hermoso Departamento en Guayacanes,-2.118000030517578,-79.89299774169922,3.75
148,43500,Mucho Lote 1 vendo casa 2 plantas,-2.0820000171661377,-79.9209976196289,293.9189189189189
120,64200,CASA EN VENTA - VÌA SALITRE KM 14 de la - T- DAULE,-2.1589999198913574,-79.9280014038086,535.0
200,50000,Venta de Casa en Playas,-2.180000066757202,-79.90799713134766,250.0
505,320000,Venta de Casa en Urbanización Portofino Vía a la Costa,-2.183000087738037,-79.98200225830078,633.6633663366337
152,112000,Villa Club Etapa Cosmos Vendo Linda Casa,-2.172633647918701,-79.89726257324219,736.8421052631579
137,108000,Villa Club Vendo Casa,-2.18935489654541,-79.88920593261719,788.3211678832117
1100,360000,"Venta De Casa En Ceibos, Cuatro Habitaciones Atras De Colegio Alemaman",-2.1679999828338623,-79.94499969482422,327.27272727272725
132,120000,VENDO DEPARTAMENTO DE ESTRENO URBANIZACION VILLAS DEL BOSQUE,-2.184999942779541,-80.0260009765625,909.0909090909091
112,85000,Vendo Casa Via a Punta Blanca Vista Al M,-2.1549999713897705,-79.88999938964844,758.9285714285714
51,128000,"Venta De Departamento De Una Habitación, En Puerto Santa Ana, Con Balcón",-2.178999900817871,-79.8759994506836,2509.8039215686276
256,169000,"Venta De Casa En Urbanizacion Al Pie del Rio, Casa 4 Dormitorios Sector Aurora- Samborondon",-2.1710000038146973,-79.9219970703125,660.15625
266,135000,Z Venta de Casa en Vergeles,-2.1410000324249268,-79.88600158691406,507.5187969924812
80,120000,Vendo Departamento Ceibos,-2.059079885482788,-79.89327239990234,1500.0
280,170000,Lomas Departamento con Piscina 280m2,-2.164,-79.907,607.1428571428571
186,150000,Venta Casa Ciudad Celeste,-2.134000062942505,-79.91100311279297,806.4516129032259
96,62707,Vendo Casa en Sector Mi Lote,-2.057,-79.995,653.1979166666666
180,850,Urb Belo Horizonte Via a La Costa,-2.1669464111328125,-79.89250946044922,4.722222222222222
160,104000,Se Vende Urb Villa Club Etapa Luna Auror,-2.1760001182556152,-79.9010009765625,650.0
90,72000,Casa en Venta en Cdla La Pradera2 Sur de,-2.1197760105133057,-79.90050506591797,800.0
50,48000,"Venta de Suite en el centro de Guayaquil, Padre Solano y Escobedo",-2.187000036239624,-79.88800048828125,960.0
107,68000,"Casa Atarazana, Venta, Plaza Dañin, Fae",-2.127321481704712,-79.93478393554688,635.5140186915888
150,165,Via a La Costa Vendo Villa 2 Plantas,-2.189,-80.009,1.1
180,100000,Se Vende de Oportunidad Alborada 10ma,-2.1442534923553467,-79.8914566040039,555.5555555555555
360,275000,Ciudadela Kennedy Nueva,-2.1589999198913574,-79.89800262451172,763.8888888888889
250,185000,"Venta de Casa Rentera, Alborada XIII, sector Riocentro Norte, en avenida comercial",-2.121999979019165,-79.90299987792969,740.0
100,38000,# PRADERA 1 planta baja SUR DE GUAYAQUIL 0982712236,-2.2019999027252197,-79.89800262451172,380.0
223,220000,VENDO CASA PARA INVERSIONISTAS EN CEIBOS NORTE,-2.1519999504089355,-79.94300079345703,986.5470852017937
176,48000,VENDO CASA DE OFERTA UNICA OPORTUNIDAD EN GUAYAQUIL,-2.200000047683716,-79.91999816894531,272.72727272727275
140,95000,VENDO LINDA CASA UBICADA EN MUCHO LOTE ETAPA 6,-2.121000051498413,-79.88800048828125,678.5714285714286
165,95000,"Venta en Alborada Xl, Casa Contado 1plan",-2.144812822341919,-79.89970397949219,575.7575757575758
250,225000,Venta Santa María Casa Grande Casa Patio,-2.0510001182556152,-79.89399719238281,900.0
330,112000,Venta de casa rentera en ciudadela prívada jardines del salado,-2.2820000648498535,-79.88700103759766,339.3939393939394
120,26000,Vendo Casa Esquinera en Sergio Toral,-2.191999912261963,-79.9469985961914,216.66666666666666
56,60000,Casa de 3 pisos planta baja cuenta con 2 locales comerciales,-2.128999948501587,-79.8949966430664,1071.4285714285713
533,540000,Proyecto Departamento de venta en Puerto Azul – código:16499,-2.161486,-79.917257,1013.1332082551595
204,64000,Casa de venta en Centro Sur - Goyena – código:15683,-2.161486,-79.917257,313.72549019607845
650,250000,Casa de venta en Centro - Calle Andrés Marín – código:13781,-2.161486,-79.917257,384.61538461538464
571,380000,Casa de venta en CENTRO - Av. Del Ejercito  – código:9995,-2.161486,-79.917257,665.4991243432574
3840,780000,Casa de venta en Vía a la Costa  – código:11423,-2.161486,-79.917257,203.125
294,138000,Casa de venta en Barrio del Astillero – código:12159,-2.161486,-79.917257,469.38775510204084
2700,800000,Casa de venta en Samborondon - El Cortijo – código:10865,-2.161486,-79.917257,296.2962962962963
126,83000,Casa de venta en Guayacanes – código:12040,-2.161486,-79.917257,658.7301587301587
800,450000,Casa de venta en URDESA - Circunvalación Sur – código:12119,-2.161486,-79.917257,562.5
1253,560000,Casa de venta en Ceibos - Av. Principal – código:10398,-2.161486,-79.917257,446.92737430167597
72,42000,Vendo Casa 1 Planta Mucho Lote 1,-2.1710000038146973,-79.9219970703125,583.3333333333334
550,395000,Casa de venta en Puerto Azul - Vía a la Costa – código:12249,-2.161486,-79.917257,718.1818181818181
300,360000,CEIBOS NORTE VENTA DE CASA DE ESTRENO CON ESTILO MODERNO,-2.1519999504089355,-79.94300079345703,1200.0
120,260000,"Venta De Departamento En Edificio Rivert Front, En El Puerto Santa Ana",-2.180000066757202,-79.87699890136719,2166.6666666666665
125,65000,"Venta de Casa de dos Plantas En Villa España, al Norte de Guayaquil, entrando Por La Av.Francisco de Orellana",-2.0840001106262207,-79.9010009765625,520.0
